GENE,gene_name,gene,Phenotype,ALL_zscore,ALL_effect_size,ALL_P,ALL_var_g,ALL_pred_perf_r2,ALL_pred_perf_pval,ALL_n_snps_used,ALL_n_snps_in_cov,ALL_n_snps_in_model,CAU_zscore,CAU_effect_size,CAU_P,CAU_var_g,CAU_pred_perf_r2,CAU_pred_perf_pval,CAU_n_snps_used,CAU_n_snps_in_cov,CAU_n_snps_in_model,INTERVAL_zscore,INTERVAL_effect_size,INTERVAL_P,INTERVAL_var_g,INTERVAL_pred_perf_r2
SL004355_ENSG00000276085,SL004355,CCL3L1.2783.18.2,breast_erpos,-0.225052511716257,-0.00801201688085971,0.821938423456581,0.0925240160879473,0.140975059118795,1.28863369471212e-34,34,36,36,-0.37186856337934,-0.00742593735605289,0.709990712087062,0.114277416683272,0.141207005744114,1.65882601793385e-15,32,33,33,0.263060564122577,0.00602747902700348,0.792503898972259,0.0437657144922934,0.0558569530491805
SL004359_ENSG00000185652,SL004359,NA,breast_erpos,0.0571021002533713,0.00474748449452735,0.95446386339494,0.0112398652440139,0.0225453133771408,2.53076064018812e-06,16,16,16,0.538375629927943,0.0188564006412084,0.5903177474736,0.0312760478995917,0.0407872073064062,3.81892830151876e-05,40,44,44,NA,NA,NA,NA,NA
SL004367_ENSG00000107984,SL004367,NA,breast_erpos,0.705594856510411,0.0178073145060954,0.480440123806435,0.0658214776986997,0.0544272329072908,1.50037505258615e-13,74,78,78,-0.353628707805789,-0.0133090500980511,0.723617157080545,0.0157656472241927,0.0476663468568672,7.68492050661874e-06,28,28,28,NA,NA,NA,NA,NA
SL004438_ENSG00000175315,SL004438,CST6.3303.23.2,breast_erpos,-0.208733003638332,-0.0220000459633473,0.834656674414218,0.00736925360596221,0.0102694824769306,0.00162840323138185,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13648228940107,0.147547340306835,0.00170987763755199,0.0137233282773054,0.015637233118536
SL004458_ENSG00000124102,SL004458,PI3.4982.54.1,breast_erpos,1.21021947192347,0.0297523533348948,0.226194688235479,0.0299498437944466,0.0390354200571661,5.7420200371831e-10,23,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02676124982971,0.0640270619909859,0.0426868351502797,0.0296401250921677,0.0431567166603035
SL004467_ENSG00000140093,SL004467,SERPINA10.13119.26.3,breast_erpos,0.391245308775984,0.003441487202649,0.695615920485131,0.255789231157416,0.274082528127288,1.5749010781094e-72,99,100,100,0.545638845354712,0.0065237880292936,0.58531421679375,0.178074964869457,0.262531564525497,1.77248177468254e-30,42,42,42,0.429004245727893,0.00537086986375244,0.667920134907733,0.162255347137662,0.189569935716769
SL004475_ENSG00000142166,SL004475,IFNAR1.9183.7.3,breast_erpos,0.685126723425214,0.010613699652588,0.493263958318762,0.159121249773233,0.218775537951395,1.76809010992814e-55,18,18,18,0.653931780754007,0.0117681066285196,0.513155757682496,0.0947288627042965,0.142436915699976,8.76229579981631e-16,9,10,10,1.44942125750477,0.0855185519340674,0.147219975733948,0.0111216583823547,0.0185315463910833
SL004511_ENSG00000101425,SL004511,BPI.4126.22.1,breast_erpos,0.505891064482572,0.0120377511012309,0.612933125464269,0.0485914418805347,0.102953464803588,6.25563232655539e-25,17,17,17,0.582159601519916,0.0156758048229382,0.56045918199757,0.0435462140127945,0.0739282989796044,2.10034353978027e-08,20,20,20,0.676343024989787,0.011285773680461,0.498822881910488,0.13724544441249,0.164059279774458
SL004516_ENSG00000165471,SL004516,MBL2.3000.66.1,breast_erpos,0.996038632625809,0.00892722162563254,0.319231374829227,0.345470606271016,0.362900685592956,1.21966276949267e-103,111,119,119,0.702074086033227,0.00562099802787151,0.48263296215986,0.383190198887825,0.452770219832372,9.0962436608216e-61,55,60,60,0.770171180515213,0.00525353846409192,0.441198356891669,0.548176555523973,0.606118761940482
SL004556_ENSG00000196352,SL004556,CD55.5069.9.3,breast_erpos,-0.0143630062569789,-0.00321025428509565,0.988540373074631,0.108409793597074,0.119589132436445,4.25534698854463e-29,74,85,85,0.672414391585834,0.0133674071757173,0.501319923349508,0.0877898637445404,0.140703265831501,2.06361150573978e-15,39,40,40,1.37056542192393,0.024337351396612,0.170510468233791,0.0891120006459098,0.104694816185346
SL004557_ENSG00000085063,SL004557,CD59.11514.196.3,breast_erpos,0.222839926155884,0.00817159445699599,0.823660092626073,0.017847198432658,0.028511782205206,1.28116749861151e-07,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271563517228212,0.00774952507814459,0.785957654554213,0.0471191817424371,0.0570422911648322
SL004588_ENSG00000196083,SL004588,IL1RAP.2630.12.2,breast_erpos,0.569202620198354,0.00935117314388292,0.569218642712631,0.308948922661987,0.396716716657879,5.68127638582667e-117,75,81,81,0.309712945003198,0.0024322483443967,0.756779257815915,0.446345115811232,0.53440628880981,3.62580543779185e-78,73,73,73,0.529250531413523,0.00422567357877361,0.59663166709284,0.485041189499394,0.527445895884604
SL004610_ENSG00000157193,SL004610,NA,breast_erpos,0.067824492671507,0.00974670773148308,0.945925346320656,0.0197003622668429,0.0239568774344638,1.38479819637948e-06,25,30,30,0.69684562606826,0.0135087043481112,0.485899408975546,0.0621116943152754,0.0646793525163821,1.67669925552323e-07,48,49,49,NA,NA,NA,NA,NA
SL004626_ENSG00000154736,SL004626,ADAMTS5.3168.8.2,breast_erpos,0.525780345900282,0.00628467072568915,0.599040831746723,0.235403988631122,0.289145890491501,4.90914683098554e-79,31,32,32,0.390159040842789,0.0049406288758945,0.696418946970725,0.182384953140399,0.30032195930025,2.53261333234008e-35,11,11,11,0.282027536058457,0.00623943093575111,0.777922396242063,0.0719972679083226,0.101025285521667
SL004635_ENSG00000106952,SL004635,NA,breast_erpos,1.34714808620471,0.10690770488204,0.177932543766947,0.00474506083387309,0.0148837882623224,0.000142084361705229,8,8,8,0.136469205240612,0.00545228259836189,0.891450367424228,0.0291945771628338,0.0113704414528724,0.0310173575616647,57,59,59,NA,NA,NA,NA,NA
SL004645_ENSG00000166145,SL004645,NA,breast_erpos,0.938757761269564,0.0596788786254441,0.347855129837393,0.0239916972876534,0.0365404587483664,1.70992803132173e-09,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004646_ENSG00000204381,SL004646,NA,breast_erpos,4.31717096688853,0.129506073185929,1.58041744801181e-05,0.0341323336157474,0.0246599889751303,8.80288320623195e-07,46,50,50,1.58015880731074,0.111515578791068,0.114070502639186,0.00463731802373699,0.0144080274803385,0.0153785933635268,5,5,5,NA,NA,NA,NA,NA
SL004650_ENSG00000162998,SL004650,NA,breast_erpos,-0.216413936302693,-0.0089261443265921,0.828665104058674,0.0371723193974538,0.0420473015843418,1.00160616929202e-10,37,37,37,-1.72060659684065,-0.0553724609440156,0.0853222355822859,0.0334170592736696,0.0168970928214224,0.00824556535324411,22,23,23,NA,NA,NA,NA,NA
SL004661_ENSG00000157766,SL004661,NA,breast_erpos,-0.258532401095443,-0.017199751021156,0.795996046180447,0.00838070119165853,0.0103950389643818,0.00154021933145814,26,26,26,-0.597413779487346,-0.00939135180890037,0.550231156146098,0.047915633260958,0.0110182470507323,0.0331343344629927,54,56,56,NA,NA,NA,NA,NA
SL004673_ENSG00000163131,SL004673,CTSS.3181.50.2,breast_erpos,-0.581103982690855,-0.0104425794574656,0.561170374603557,0.0578958955438575,0.081838901663973,5.63419339943034e-20,37,37,37,0.544352161345286,0.00717238043802642,0.586199158878632,0.148737851098427,0.145523315479668,8.10740020758567e-16,46,47,47,-0.198354206425195,-0.00330195761644127,0.842767943508765,0.0884785925505115,0.113973268990162
SL004739_ENSG00000055955,SL004739,NA,breast_erpos,-0.83070128403106,-0.0266169022292355,0.406142400808395,0.01981667884944,0.038631687740224,6.06294313688644e-10,37,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004742_ENSG00000079557,SL004742,NA,breast_erpos,-1.86014208024608,-0.0508524526669674,0.0628654269924401,0.0570897814676538,0.0659503365229774,3.76800800501936e-16,46,53,53,-1.70105692579107,-0.0404316425346002,0.0889322982606387,0.0608877434520665,0.064295482947546,1.65485664203291e-07,46,46,46,NA,NA,NA,NA,NA
SL004782_ENSG00000123610,SL004782,TNFAIP6.5036.50.1,breast_erpos,0.00395006692025795,-0.00286832885953983,0.996848310786173,0.0328179801614678,0.060788221538677,5.77388031773061e-15,21,21,21,-0.0516073523785528,-0.00172542353860574,0.958841560797925,0.0285998492875742,0.0435787569837621,1.90160662301153e-05,21,21,21,0.108246696230422,0.00197420143295608,0.913800004307456,0.156420235617558,0.168752963487706
SL004783_ENSG00000163221,SL004783,S100A12.5852.6.3,breast_erpos,-1.22202969130524,-0.0850667838295943,0.221696399075315,0.00636465384076462,0.0151242384318278,0.000128430797647762,10,10,10,-0.379376364174413,-0.0165908945689335,0.704408399690859,0.0188646569499848,0.0317652659168384,0.000298864214864543,13,13,13,-1.1020424885103,-0.0876019620210847,0.270443200334674,0.00608300742596909,0.0101901059252251
SL004815_ENSG00000166913,SL004815,NA,breast_erpos,-0.257370555274719,-0.0155478131968806,0.796892730935377,0.0186395711937004,0.0252362117891095,7.07716637338124e-07,25,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004850_ENSG00000177663,SL004850,IL17RA.2992.59.2,breast_erpos,-1.07855891911745,-0.0093742261315749,0.280784402993985,0.467581106842083,0.389809675157883,1.14956621508285e-115,226,230,230,-0.891705231736721,-0.00696957970260806,0.37255094860155,0.438939131846757,0.573943114632532,3.49994123871264e-91,34,34,34,-0.652027849410081,-0.0045731322984351,0.514383206788252,0.56946383837572,0.58634206000905
SL004852_ENSG00000120217,SL004852,NA,breast_erpos,1.56125737829838,0.0419043373440618,0.118463035658574,0.0469591564970689,0.0592689728459706,1.02357153912475e-14,35,39,39,-0.27642609824461,-0.00458700595448286,0.782220813827136,0.0897695584514349,0.0515410886612426,2.82862501060238e-06,69,74,74,NA,NA,NA,NA,NA
SL004855_ENSG00000018236,SL004855,NA,breast_erpos,0.789682316349513,0.0159597119650973,0.429713321260571,0.0953381942978268,0.0315886579514207,2.69832132832354e-08,103,119,119,0.483500031706698,0.00745664202304669,0.628740737261168,0.0742787353505269,0.0693617891489184,4.96821790326086e-08,81,85,85,NA,NA,NA,NA,NA
SL004858_ENSG00000151892,SL004858,GFRA1.3314.74.2,breast_erpos,0.896389224684988,0.0258836326451571,0.370044920222109,0.0555482477854235,0.0425214532665957,6.24547456905946e-11,44,49,49,0.188264964714637,0.0032032621877933,0.85066894834246,0.0469030536062312,0.10358410037059,1.92047599965869e-11,24,24,24,0.506663006434453,0.0236632327543374,0.612391291418516,0.0150792357634013,0.0253030955370738
SL004861_ENSG00000115607,SL004861,NA,breast_erpos,0.948384815005146,0.0192672847808664,0.342933586988766,0.0482232462106412,0.0409710015386768,2.11073659638463e-10,36,38,38,1.53596495151864,0.0379317658364124,0.124546976542699,0.0419959296420227,0.0665490501821797,1.1172606057003e-07,40,46,46,NA,NA,NA,NA,NA
SL004862_ENSG00000197646,SL004862,PDCD1LG2.3004.67.2,breast_erpos,1.12601353176169,0.0196054999116332,0.260159791689707,0.109321114811656,0.158343305385373,4.96626842211448e-39,26,26,26,0.540562163664726,0.00778907597781675,0.588809402988107,0.149925291377603,0.192378194621456,2.09432070252125e-21,33,34,34,0.367972687599018,0.00738033534635413,0.712893599694461,0.0669838244652551,0.10119532837176
SL004863_ENSG00000127863,SL004863,NA,breast_erpos,-0.181915160133022,0.00997921174862179,0.855649306946003,0.00732582951232268,0.0174880723796573,3.6657070343117e-05,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004866_ENSG00000133742,SL004866,NA,breast_erpos,0.789717424837682,0.0448067441780496,0.429692812776986,0.0167971436919641,0.0272231694540078,1.95889323626378e-07,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004872_ENSG00000135960,SL004872,EDAR.2977.7.2,breast_erpos,-0.990575128636683,-0.0277389138047397,0.321893087272635,0.0619400305774671,0.0662586027494969,2.13905549889654e-16,55,61,61,-0.662442585344436,-0.0139813830638114,0.507687619239199,0.0795082832596673,0.0885782792877921,3.85415126981912e-10,41,41,41,-0.45258250571956,-0.0146627648952452,0.65084939835356,0.0638657022280924,0.101861384909068
SL004875_ENSG00000115598,SL004875,IL1RL2.2994.71.2,breast_erpos,-2.21411977664174,-0.0662998733029311,0.0268205405292494,0.0485369957841229,0.0775176628887025,5.46164124205072e-19,32,33,33,-2.08286299329239,-0.0726029225710922,0.0372637136644137,0.0211951998970467,0.0742250567225654,1.92344726705948e-08,6,6,6,-1.89529065894566,-0.0724984868632271,0.0580539050170005,0.0188717388233055,0.0307110723503526
SL004876_ENSG00000100665,SL004876,SERPINA4.3449.58.2,breast_erpos,0.14724675906234,0.00222432342505675,0.88293725440479,0.191709026445554,0.234801809238914,2.61859303488097e-61,49,49,49,0.161317008641532,0.00155526681110084,0.871843727744788,0.211654157394795,0.282381091580014,1.03723190924464e-32,64,69,69,0.296528984214849,0.00387984788368283,0.766826135518099,0.153521250122353,0.187173441389301
SL004914_ENSG00000180817,SL004914,NA,breast_erpos,-0.450792858747384,-0.0176869069177932,0.652138848698198,0.0266364466915893,0.0141975103397411,0.000212039738605589,61,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005084_ENSG00000133110,SL005084,NA,breast_erpos,-0.0560901950252096,-0.00353736564372743,0.955269954879324,0.0232274032846381,0.0268020218576016,2.79197832808599e-07,26,26,26,0.739692545215149,0.0209343751579308,0.459486572524577,0.0321338456383778,0.0654670646537983,1.04267210887232e-07,22,23,23,NA,NA,NA,NA,NA
SL005087_ENSG00000163453,SL005087,IGFBP7.3320.49.2,breast_erpos,0.404504538632847,0.0164388328876977,0.685841741049572,0.0287464324475067,0.0457468293517363,1.18951663797866e-11,24,25,25,-0.695240690905762,-0.0151763221958051,0.486904475679455,0.0531605506396546,0.127990087084107,5.02730898897493e-14,6,6,6,-0.206243092381899,-0.00720630666995303,0.836601028485679,0.030759255544938,0.0481933963906001
SL005102_ENSG00000129214,SL005102,NA,breast_erpos,-0.424554783035129,-0.0178002662087327,0.671161261365208,0.0191814770836705,0.025699079861524,5.68126612308213e-07,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005115_ENSG00000262655,SL005115,SPON1.4297.62.3,breast_erpos,0.478595388441319,0.0106655218815613,0.632226499669794,0.0469375214127305,0.0643160854133543,1.0165147701081e-15,54,60,60,-1.49093638215076,-0.0998190463575048,0.135978198264124,0.00657886513918131,0.0481322235293282,7.79587584681428e-06,8,9,9,-0.556576196811135,-0.0117913457565167,0.577817020693183,0.0687726692199809,0.0805295124443369
SL005152_ENSG00000106538,SL005152,NA,breast_erpos,1.61803171858195,0.0345313621773823,0.105655762206114,0.0619963809115095,0.0907466185364996,4.96498346043499e-22,33,33,33,1.71242724545019,0.0512921631324255,0.0868179616578362,0.0344707609297718,0.0805499351124906,3.79928107533452e-09,13,13,13,NA,NA,NA,NA,NA
SL005155_ENSG00000241186,SL005155,TDGF1.5810.25.3,breast_erpos,0.158989670794141,0.00111500928906364,0.87367701183063,0.535086843472792,0.569142169297576,1.09940185705515e-207,56,60,60,0.316455131038577,0.00225112510705995,0.751657076731107,0.597348261320179,0.685339125863767,5.3736796777438e-124,37,37,37,0.154111470623741,0.00105762553941202,0.877521844080259,0.615361362373396,0.654316749117849
SL005157_ENSG00000090659,SL005157,CD209.3029.52.2,breast_erpos,-1.10488167701836,-0.0267809696468072,0.269210862910158,0.0651550056244747,0.0661813779314084,3.27467784123091e-16,38,38,38,-1.30603284387424,-0.0288117267801515,0.191541388656987,0.0692199580805349,0.135779101174898,6.2507170996488e-15,30,30,30,-0.516332261691611,-0.0139220672121949,0.605622367357463,0.0486572967735104,0.0524055830467374
SL005164_ENSG00000100079,SL005164,LGALS2.3033.57.1,breast_erpos,-1.96800770685882,-0.0762562972861304,0.0490671509674903,0.0189492579579948,0.0336742953192599,9.37801179522829e-09,18,20,20,-2.12790469827966,-0.0432983183846337,0.033344985975292,0.0725102717929102,0.0732996722500606,2.37172933293172e-08,66,66,66,0.298071837682394,0.0178239161602021,0.765648335398951,0.00938273353848825,0.0249781084092433
SL005168_ENSG00000112964,SL005168,GHR.2948.58.2,breast_erpos,1.10635079685211,0.0565393787038533,0.268574713292501,0.0121530573704257,0.0144668188494111,0.00018367372038534,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.272563526556826,-0.0197989799580192,0.785188752236502,0.0150631965116809,0.0229945793527076
SL005174_ENSG00000056736,SL005174,IL17RB.5084.154.3,breast_erpos,0.560960169840505,0.012840742455982,0.574824690080795,0.0557703362444831,0.104164182025705,2.09878986734798e-25,7,7,7,0.862765069697436,0.0141357525003179,0.388266647932222,0.0954482599158568,0.122956738792405,2.17927033275798e-13,45,46,46,1.53279307320761,0.0292919730825954,0.125326847882287,0.114174848016733,0.145431567028383
SL005184_ENSG00000113302,SL005184,NA,breast_erpos,0.214791555122214,0.00501841466909332,0.829929837277016,0.0534551904548774,0.077905874421738,4.05488045403714e-19,26,26,26,-0.0130489003053903,-9.21816428117588e-05,0.989588779371394,0.0797438096329333,0.152343624561264,6.95697055892365e-17,11,11,11,NA,NA,NA,NA,NA
SL005185_ENSG00000162594,SL005185,IL23R.5088.175.3,breast_erpos,0.00950843518239351,0.000547099751040821,0.992413480687377,0.0576323682083255,0.0836348136691255,2.38499706579028e-20,45,47,47,1.75316174963088,0.0462192542939958,0.0795742466399216,0.0425628961699654,0.0649666209904412,1.17643259487286e-07,47,47,47,0.593361861287931,0.0142050194591142,0.552939006995902,0.0333887822817732,0.0372934390333375
SL005188_ENSG00000091181,SL005188,IL5RA.4491.4.2,breast_erpos,1.30868171297744,0.0291975653683021,0.190642188726037,0.0572049127400606,0.095792300047827,3.48304154365896e-23,25,25,25,1.25677227700232,0.0345922853299344,0.208836107450055,0.036342463371293,0.0788052796735784,3.94827065099399e-09,8,8,8,1.2522916910322,0.0217355474953315,0.210463595435219,0.093391202525839,0.133002666976394
SL005189_ENSG00000168685,SL005189,IL7R.5089.11.3,breast_erpos,1.28763558006575,0.0305546065538026,0.197872847804657,0.0508183871665738,0.0970636973918103,1.63782327930547e-23,11,11,11,0.973250136991629,0.0176856144067878,0.330428997973991,0.106425999280121,0.0969918260078457,3.56794641423946e-11,65,66,66,0.942161816950189,0.0326597254574065,0.346109799483839,0.0222980265574618,0.0394326933546943
SL005196_ENSG00000185565,SL005196,LSAMP.2999.6.2,breast_erpos,-0.767574187959547,-0.0305366522834131,0.442740202269521,0.0182670727411974,0.0392357153342108,4.74866336237966e-10,11,11,11,-0.0584895143094896,-0.00376933438875486,0.953358714565769,0.00660264546929533,0.0370784372976899,9.19816325404113e-05,4,4,4,-0.985746157775445,-0.068885355046321,0.32425769293444,0.00579872052040852,0.015168095454693
SL005199_ENSG00000204520,SL005199,NA,breast_erpos,-1.09356031217913,-0.00788778534173489,0.274147863587919,0.570910651266627,0.629929188255627,2.03192057155478e-247,132,144,144,-1.0885859691771,-0.00814316784823178,0.27633650687128,0.514957561597912,0.645560892211911,2.58935949935163e-112,91,105,105,NA,NA,NA,NA,NA
SL005200_ENSG00000204516,SL005200,MICB.5102.55.3,breast_erpos,2.95602641451279,0.0291636238920042,0.00311630401039564,0.301560738327475,0.35227376627931,2.13254809610054e-99,119,160,160,2.20803275412953,0.0213962483708374,0.0272419899838238,0.306791850591869,0.359981448271043,2.85545658517327e-44,86,92,92,2.53107753624536,0.0344094914438792,0.0113712708584209,0.168995662734799,0.209065559393394
SL005202_ENSG00000173531,SL005202,NA,breast_erpos,3.76293166368433,0.0245112358764494,0.000167933101043732,0.638801631732302,0.624628052943926,3.13925906844151e-243,94,102,102,3.83390796476982,0.0251287217436677,0.000126123347491792,0.677199052238452,0.728363110779959,8.95196177361844e-144,34,36,36,NA,NA,NA,NA,NA
